City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
329,colonia,50.9333,6.95,12.200000000000045,84,100,6.69,DE,1698714336
330,cisneros,6.5383,-75.0886,23.52000000000004,99,100,0.96,CO,1698714336
331,kotlas,61.2611,46.6556,-2.1899999999999977,85,100,2.68,RU,1698714337
332,sao jose da coroa grande,-8.8978,-35.1478,24.78000000000003,71,93,3.41,BR,1698714337
333,keflavik,64.0049,-22.5624,3.240000000000009,75,75,5.14,IS,1698714337
334,lashio,22.9333,97.75,18.360000000000014,99,84,0.73,MM,1698714337
335,grand falls-windsor,48.9332,-55.6649,1.3900000000000432,84,96,1.64,CA,1698714338
336,saudarkrokur,65.7461,-19.6394,-1.759999999999991,82,69,3.9,IS,1698714338
337,payyannur,12.1,75.2,24.460000000000036,90,100,1.18,IN,1698714338
338,los yebenes,39.5816,-3.8706,10.710000000000036,81,100,2.23,ES,1698714339
339,talakan,50.3167,130.3667,-1.0699999999999932,41,100,0.39,RU,1698714339
340,wellington,-41.2866,174.7756,18.810000000000002,72,75,4.12,NZ,1698714339
341,omagh,54.6,-7.3,7.860000000000014,92,100,5.48,GB,1698714339
342,urucara,-2.5364,-57.76,27.29000000000002,68,100,1.53,BR,1698714340
343,tommot,58.9564,126.2925,-15.5,89,35,0.41,RU,1698714340
344,new norfolk,-42.7826,147.0587,13.720000000000027,40,88,5.32,AU,1698714175
345,sabinov,49.1031,21.0988,10.830000000000041,82,100,2.59,SK,1698714341
346,bouca,6.5105,18.2733,22.370000000000005,88,100,0.28,CF,1698714341
347,inhambane,-23.865,35.3833,19.860000000000014,71,100,5.05,MZ,1698714341
348,aykhal,66.0,111.5,-21.48999999999998,99,99,3.06,RU,1698714341
349,martapura,-3.4167,114.85,30.05000000000001,74,0,2.57,ID,1698714342
350,ebon,4.582,168.6964,28.74000000000001,72,100,3.31,MH,1698714342
351,inarajan village,13.2736,144.7484,31.54000000000002,89,100,5.93,GU,1698714342
352,east london,-33.0153,27.9116,13.470000000000027,85,28,4.29,ZA,1698714128
353,villa gesell,-37.2639,-56.973,12.25,60,39,5.71,AR,1698714204
354,huarmey,-10.0681,-78.1522,19.970000000000027,86,35,3.45,PE,1698714343
355,antonio enes,-16.2325,39.9086,25.560000000000002,72,100,4.02,MZ,1698714343
356,dali,25.7,100.1833,14.240000000000009,69,100,0.58,CN,1698714344
357,daru,-9.0763,143.2092,26.760000000000048,74,96,6.16,PG,1698714344
358,shahin dezh,36.6793,46.5669,13.32000000000005,61,100,1.7,IR,1698714344
359,garissa,-0.4536,39.6401,25.670000000000016,75,13,4.29,KE,1698714345
360,ust'-ilimsk,58.0006,102.6619,-9.759999999999991,94,67,1.79,RU,1698714345
361,duong dong,10.2167,103.9667,28.0,94,20,1.03,VN,1698714345
362,san juan de miraflores,-12.1629,-76.9635,21.760000000000048,75,100,3.94,PE,1698714350
363,lihue,21.9789,-159.3672,28.58000000000004,70,40,4.12,US,1698714350
364,k'olito,7.3167,38.0833,14.640000000000043,91,39,2.55,ET,1698714350
365,abra pampa,-22.7205,-65.697,14.650000000000034,16,100,2.57,AR,1698714350
366,pleiku,13.9833,108.0,23.610000000000014,77,95,4.22,VN,1698714350
367,cidreira,-30.1811,-50.2056,19.58000000000004,94,100,2.39,BR,1698714351
368,waddan,29.1614,16.139,21.29000000000002,44,100,3.32,LY,1698714351
369,tumayr,25.7039,45.868,20.480000000000018,42,4,1.55,SA,1698714351
370,peterhead,57.5058,-1.7981,4.220000000000027,59,7,9.38,GB,1698714351
371,shenjiamen,29.9576,122.298,21.710000000000036,62,0,2.55,CN,1698714351
372,banff,51.1762,-115.5698,2.57000000000005,55,38,4.12,CA,1698714351
373,smithers,54.7804,-127.1743,1.1800000000000068,69,20,1.54,CA,1698714229
374,kencong,-8.2833,113.3667,28.980000000000018,63,9,1.7,ID,1698714352
375,olyokminsk,60.3736,120.4264,-8.609999999999957,61,100,1.27,RU,1698714352
376,pisco,-13.7,-76.2167,20.03000000000003,77,18,5.66,PE,1698714352
377,zahedan,29.4963,60.8629,10.950000000000045,50,0,2.06,IR,1698714353
378,dalandzadgad,43.5708,104.425,6.660000000000025,66,93,3.53,MN,1698714353
379,trashi yangtse,27.6116,91.498,12.550000000000011,66,64,2.08,BT,1698714353
380,jayapura,-2.5333,140.7,29.660000000000025,86,100,4.58,ID,1698714353
381,balkanabat,39.5108,54.3671,16.29000000000002,48,100,2.04,TM,1698714353
382,amursk,50.2261,136.8994,2.2100000000000364,52,74,4.67,RU,1698714353
383,chokwe,-24.5333,32.9833,14.910000000000025,75,100,4.08,MZ,1698714354
384,digapahandi,19.3667,84.5833,20.660000000000025,86,5,1.6,IN,1698714354
385,arkansas city,37.062,-97.0384,3.0500000000000114,75,0,1.54,US,1698714354
386,sept-iles,50.2001,-66.3821,2.0,70,100,3.09,CA,1698714354
387,prince george,53.9166,-122.753,2.6899999999999977,55,0,2.06,CA,1698714354
388,chernyshevskiy,63.0128,112.4714,-27.18999999999997,99,24,1.03,RU,1698714355
389,kollam,8.8833,76.6,24.27000000000004,89,100,4.84,IN,1698714355
390,ulanhot,46.0833,122.0833,1.4600000000000364,50,62,4.18,CN,1698714201
391,gizo,-8.103,156.8419,28.670000000000016,72,100,1.82,SB,1698714355
392,aregua,-25.3125,-57.3847,21.420000000000016,98,51,1.32,PY,1698714355
393,ilhabela,-23.7781,-45.3581,23.760000000000048,92,100,1.52,BR,1698714355
394,formosa do rio preto,-11.0483,-45.1931,26.29000000000002,33,0,1.22,BR,1698714355
395,lexington,37.9887,-84.4777,6.0,81,100,4.12,US,1698714173
396,novozavedennoye,44.2628,43.6381,5.610000000000014,77,0,2.44,RU,1698714356
397,calama,-22.4667,-68.9333,16.27000000000004,27,0,7.2,CL,1698714356
398,winkler,49.1817,-97.941,-3.019999999999982,74,80,6.69,CA,1698714349
399,birao,10.2849,22.7882,23.720000000000027,47,67,1.46,CF,1698714356
400,smara,26.7384,-11.6719,24.710000000000036,33,37,2.57,EH,1698714356
401,lincoln,40.8,-96.667,3.6299999999999955,52,0,2.57,US,1698714123
402,greymouth,-42.4667,171.2,15.970000000000027,61,33,3.42,NZ,1698714357
403,road town,18.4167,-64.6167,29.02000000000004,79,20,3.6,VG,1698714357
404,bishkul,54.7803,69.1033,-3.8100000000000023,100,100,3.0,KZ,1698714357
405,iskushuban,10.2837,50.23,24.350000000000023,87,94,3.12,SO,1698714357
406,tahe,52.3333,124.7333,-3.8799999999999955,39,100,0.38,CN,1698714357
407,perugorria,-29.3413,-58.6106,19.310000000000002,78,86,6.95,AR,1698714357
408,rotorua,-38.1387,176.2452,16.460000000000036,100,100,2.03,NZ,1698714358
409,port isabel,26.0734,-97.2086,11.120000000000005,71,100,8.23,US,1698714358
410,pathein,16.7833,94.7333,24.640000000000043,90,96,4.03,MM,1698714358
411,raduzhny,62.0961,77.475,-12.96999999999997,95,12,1.96,RU,1698714358
412,tuburan,6.6439,122.2736,31.05000000000001,69,100,1.85,PH,1698714358
413,lyubimets,41.8333,26.0833,12.710000000000036,76,0,1.04,BG,1698714358
414,linxia chengguanzhen,35.6003,103.2064,10.460000000000036,38,0,1.51,CN,1698714358
415,nyandoma,61.669,40.1991,-7.039999999999964,98,100,0.62,RU,1698714359
416,praya,14.9215,-23.5087,25.30000000000001,78,75,3.6,CV,1698714359
417,box elder,41.5005,-112.8764,3.480000000000018,38,0,0.33,US,1698714359
418,mount pearl,47.5166,-52.7813,1.3600000000000136,93,100,0.45,CA,1698714359
419,ad darb,17.7229,42.2526,29.010000000000048,62,100,1.64,SA,1698714359
420,businga,3.3333,20.8833,21.58000000000004,98,90,0.55,CD,1698714359
421,princeville,45.7668,-61.2985,3.140000000000043,96,100,2.06,CA,1698714359
422,baley,51.6,116.6333,-5.409999999999968,38,100,1.64,RU,1698714360
423,khovd,48.0056,91.6419,4.7000000000000455,55,52,4.46,MN,1698714360
424,junin de los andes,-39.9504,-71.0694,0.9900000000000091,86,6,2.9,AR,1698714360
425,el charco,2.4769,-78.1105,24.230000000000018,95,100,0.42,CO,1698714360
426,camacupa,-12.0167,17.4833,18.33000000000004,89,100,1.7,AO,1698714360
427,qingdao,36.0986,120.3719,19.78000000000003,73,5,5.0,CN,1698714360
428,mutuali,-14.8706,37.0044,21.730000000000018,83,33,1.62,MZ,1698714360
429,vila franca do campo,37.7167,-25.4333,19.230000000000018,99,44,3.8,PT,1698714361
430,luderitz,-26.6481,15.1594,15.939999999999998,53,4,5.6,NA,1698714361
431,umba,66.6871,34.3429,-4.039999999999964,74,50,4.52,RU,1698714361
432,nuuk,64.1835,-51.7216,9.340000000000032,31,75,11.32,GL,1698714361
433,levuka,50.1834,-105.4011,-11.099999999999966,72,20,3.6,CA,1698714361
434,hun,29.1268,15.9477,21.439999999999998,41,100,3.02,LY,1698714362
435,kavieng,-2.5744,150.7967,27.480000000000018,76,63,3.55,PG,1698714362
436,la paz,-16.5,-68.15,14.210000000000036,53,20,4.12,BO,1698714362
437,nemuro,43.3236,145.575,11.480000000000018,73,19,5.1,JP,1698714363
438,lobujya,27.95,86.8167,-10.310000000000002,36,52,1.57,NP,1698714363
439,johi,26.6921,67.6133,27.170000000000016,27,0,1.79,PK,1698714363
440,matam,15.6175,-13.3303,30.0,58,0,3.09,SN,1698714364
441,krasnogorskoye,52.2953,86.1979,6.160000000000025,93,100,1.47,RU,1698714364
442,ariquemes,-9.9133,-63.0408,25.010000000000048,73,43,1.89,BR,1698714321
443,listowel,52.4464,-9.485,6.840000000000032,92,18,2.3,IE,1698714365
444,changyon,38.2508,125.0961,18.379999999999995,74,12,6.57,KP,1698714365
445,termoli,41.9888,14.9895,24.32000000000005,57,100,5.31,IT,1698714365
446,nema,57.5067,50.5011,-3.4799999999999613,97,97,2.59,RU,1698714366
447,as sulayyil,20.4607,45.5779,25.140000000000043,30,92,3.72,SA,1698714366
448,ilabaya,-17.4208,-70.5133,19.629999999999995,59,10,0.47,PE,1698714367
449,maralal,1.0968,36.698,14.5,93,73,2.45,KE,1698714367
450,cidade velha,14.9167,-23.6167,25.260000000000048,78,75,3.6,CV,1698714367
451,ilha de mocambique,-15.0342,40.7358,25.640000000000043,83,100,5.91,MZ,1698714367
452,mil'kovo,55.6078,37.7956,8.080000000000041,99,100,4.08,RU,1698714368
453,guerrero negro,27.9769,-114.0611,23.260000000000048,42,0,4.79,MX,1698714187
454,oranjemund,-28.55,16.4333,14.720000000000027,75,0,2.94,NA,1698714368
455,shido,34.3233,134.1733,17.220000000000027,82,40,1.03,JP,1698714369
456,huruta,8.15,39.35,13.200000000000045,80,40,2.55,ET,1698714369
457,jianshui,23.6363,102.8264,17.210000000000036,87,100,1.16,CN,1698714369
458,simanggang,1.2472,111.4528,25.010000000000048,100,40,1.03,MY,1698714099
459,waingapu,-9.6567,120.2641,30.180000000000007,60,4,4.55,ID,1698714140
460,whangarei,-35.7317,174.3239,17.310000000000002,98,100,3.13,NZ,1698714238
461,kattivakkam,13.2167,80.3167,26.150000000000034,89,87,4.67,IN,1698714207
462,vanimo,-2.6741,141.3028,26.08000000000004,90,100,4.41,PG,1698714099
463,zaragoza,41.6561,-0.8773,14.25,54,0,9.77,ES,1698714371
464,inari,68.906,27.0288,-8.889999999999986,96,100,1.72,FI,1698714371
465,piti village,13.4626,144.6933,31.49000000000001,79,75,5.66,GU,1698714372
466,tokar,18.4254,37.729,29.07000000000005,67,13,4.65,SD,1698714372
467,kamalpur,24.2,91.8333,21.420000000000016,94,86,0.87,IN,1698714372
468,ribeira brava,32.65,-17.0667,21.670000000000016,93,100,2.44,PT,1698714373
469,el granada,37.5027,-122.4694,21.610000000000014,38,0,5.14,US,1698714373
470,sao desiderio,-12.3633,-44.9733,28.75,28,33,1.15,BR,1698714373
471,suva,-18.1416,178.4415,28.710000000000036,79,75,4.12,FJ,1698714374
472,mogadishu,2.0371,45.3438,27.110000000000014,76,61,2.68,SO,1698714374
473,turbat,26.0023,63.044,25.230000000000018,65,1,0.55,PK,1698714375
474,ponta delgada,37.7333,-25.6667,19.400000000000034,77,40,4.63,PT,1698714375
475,puerto armuelles,8.2833,-82.8667,27.27000000000004,75,100,4.47,PA,1698714375
476,mega,4.05,38.3,14.310000000000002,92,64,2.94,ET,1698714376
477,bridgewater,44.3835,-64.5155,7.7900000000000205,95,100,4.12,CA,1698714376
478,tarauaca,-8.1614,-70.7656,26.370000000000005,70,100,1.35,BR,1698714376
479,awjilah,29.1081,21.2869,20.99000000000001,53,8,3.26,LY,1698714376
480,rocha,-34.4833,-54.3333,12.230000000000018,88,100,5.76,UY,1698714377
481,bandundu,-3.3167,17.3667,22.560000000000002,97,100,0.35,CD,1698714377
482,kibakwe,-6.7167,36.3667,19.610000000000014,88,100,1.99,TZ,1698714377
483,mokhsogollokh,61.4681,128.9203,-14.319999999999993,89,18,1.5,RU,1698714377
484,champerico,14.3,-91.9167,25.30000000000001,82,100,3.17,GT,1698714378
485,sao vicente,-23.9631,-46.3919,31.100000000000023,26,100,0.83,BR,1698714378
486,salanso,12.1833,-4.0833,29.720000000000027,24,88,0.87,BF,1698714379
487,pembroke,45.8168,-77.1162,0.9900000000000091,79,50,1.98,CA,1698714379
488,sao joao da barra,-21.6403,-41.0511,25.05000000000001,93,100,2.37,BR,1698714379
489,hotan,37.0997,79.9269,12.890000000000043,18,0,1.71,CN,1698714379
490,port moresby,-9.4431,147.1797,25.680000000000007,89,75,2.57,PG,1698714380
491,erenhot,43.6475,111.9767,3.2200000000000273,69,13,0.87,CN,1698714380
492,urengoy,65.9667,78.3667,-14.359999999999957,97,19,1.53,RU,1698714120
493,kargasok,59.0556,80.8572,-10.579999999999984,93,7,3.58,RU,1698714380
494,las heras,-46.5419,-68.9359,5.5400000000000205,41,68,5.99,AR,1698714380
495,skelleftea,64.7507,20.9528,-9.439999999999998,100,43,2.06,SE,1698714381
496,codrington,-38.2667,141.9667,14.300000000000011,49,55,7.59,AU,1698714381
497,lowestoft,52.4752,1.7516,8.460000000000036,91,100,2.96,GB,1698714381
498,santa maria del oro,25.9333,-105.3667,9.240000000000009,78,100,2.5,MX,1698714382
499,martuk,50.7475,56.5056,2.140000000000043,76,100,4.81,KZ,1698714382
500,bangui,4.3612,18.555,24.100000000000023,94,0,1.03,CF,1698714382
501,nueva palestina,15.8,-92.75,20.600000000000023,96,97,0.64,MX,1698714382
502,mount isa,-20.7333,139.5,34.870000000000005,36,5,5.66,AU,1698714383
503,fort mcmurray,56.7268,-111.381,-3.2299999999999613,63,20,3.09,CA,1698714383
504,gorontalo,0.5412,123.0595,31.620000000000005,54,22,2.31,ID,1698714384
505,celestun,20.8667,-90.4,25.760000000000048,79,0,5.46,MX,1698714384
506,brisas de zicatela,15.8369,-97.0419,29.29000000000002,58,40,1.03,MX,1698714384
507,port macquarie,-31.4333,152.9167,28.400000000000034,39,55,3.39,AU,1698714385
508,acarau,-2.8856,-40.12,26.02000000000004,75,50,6.54,BR,1698714385
509,merizo village,13.2658,144.6691,31.310000000000002,89,100,5.95,GU,1698714385
510,luena,-11.7833,19.9167,18.100000000000023,88,0,1.54,AO,1698714385
511,borgarnes,64.5383,-21.9206,1.0300000000000296,81,22,2.57,IS,1698714385
512,santa cruz,-17.8,-63.1667,28.700000000000045,70,75,4.12,BO,1698714386
513,primero de mayo,-32.2552,-58.4228,15.310000000000002,62,100,7.11,AR,1698714386
514,beloyarskiy,63.7119,66.6722,-12.21999999999997,97,100,1.79,RU,1698714386
515,piedade,-23.7119,-47.4278,21.0,92,100,0.72,BR,1698714387
516,tikapur,28.5,81.1333,18.670000000000016,64,20,1.79,NP,1698714387
517,embi,48.8264,58.1442,3.580000000000041,69,98,6.16,KZ,1698714387
518,praia da vitoria,38.7333,-27.0667,19.310000000000002,82,20,8.04,PT,1698714388
519,tank,32.2217,70.3793,23.410000000000025,39,6,0.47,PK,1698714388
520,taiobeiras,-15.8078,-42.2331,23.600000000000023,44,99,1.5,BR,1698714388
521,tegueste,28.5167,-16.3167,20.05000000000001,96,100,0.0,ES,1698714388
522,taishan,22.2514,112.7799,26.730000000000018,71,100,2.73,CN,1698714389
523,magadan,59.5667,150.8,-2.0600000000000023,74,64,3.32,RU,1698714389
524,marshfield,44.6689,-90.1718,-1.6200000000000045,68,75,3.09,US,1698714389
525,okhotsk,59.3833,143.3,-1.5600000000000023,91,100,3.5,RU,1698714390
526,galveston,29.3669,-94.9669,10.560000000000002,84,100,4.92,US,1698714390
527,lensk,60.7253,114.9278,-8.849999999999966,85,100,2.58,RU,1698714391
528,wauchope,-31.45,152.7333,34.870000000000005,17,35,3.76,AU,1698714391
529,south venice,27.0531,-82.4243,25.55000000000001,85,88,1.34,US,1698714392
530,mitu,1.1983,-70.1733,26.55000000000001,75,64,1.27,CO,1698714392
531,swan hill,-35.3378,143.5544,18.120000000000005,22,0,4.1,AU,1698714392
532,revda,56.801,59.9303,-6.17999999999995,98,96,0.91,RU,1698714392
533,walvis bay,-22.9575,14.5053,14.53000000000003,94,0,3.09,NA,1698714393
534,bikenibeu village,1.3673,173.1241,28.980000000000018,79,75,3.09,KI,1698714160
535,alofi,-19.0595,-169.9187,27.939999999999998,61,75,6.17,NU,1698714393
536,goz beida,13.95,20.55,26.670000000000016,20,100,3.41,TD,1698714394
537,crane,31.3974,-102.3501,5.420000000000016,45,2,2.38,US,1698714394
538,harper,4.375,-7.7169,25.560000000000002,89,94,1.07,LR,1698714394
539,parambu,-6.2111,-40.6944,25.53000000000003,36,97,0.36,BR,1698714395
540,tutoia,-2.7619,-42.2744,26.5,80,31,5.95,BR,1698714095
541,corinto,37.9407,22.9573,19.0,71,0,1.53,GR,1698714395
542,ha'il,27.5219,41.6907,16.010000000000048,88,0,0.0,SA,1698714395
543,ertil',51.8406,40.8056,10.410000000000025,78,20,6.91,RU,1698714396
544,lautoka,-17.6167,177.4667,33.920000000000016,52,20,4.63,FJ,1698714396
545,tolanaro,-25.0319,46.9987,24.04000000000002,88,75,1.03,MG,1698714396
546,masallatah,32.6167,14.0,22.760000000000048,40,8,8.55,LY,1698714397
547,kayyerkan,69.3786,87.7439,-16.5,84,100,1.34,RU,1698714397
548,tartouss,34.889,35.8866,25.160000000000025,54,100,2.37,SY,1698714397
549,nantucket,41.2835,-70.0995,12.300000000000011,97,100,8.89,US,1698714397
550,cedar city,37.6775,-113.0619,4.110000000000014,28,0,2.57,US,1698714398
551,aripuana,-9.1667,-60.6333,24.340000000000032,81,100,1.1,BR,1698714398
552,gusinoozyorsk,51.2833,106.5,-2.92999999999995,52,96,1.06,RU,1698714398
